レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240713MRG04,13.3,5.7,50.8,7.8,14.5,84.8,24.9,32.6,5.6,43.3,22.4,59.6,21.0,32.0,4.0,25.7,70.6,15.6,52.2,15.5
20240713MRG05,4.2,10.7,36.0,15.2,3.2,16.0,5.4,39.6,9.8,36.0,30.2,49.5,45.1,155.0,64.8,118.8,54.8,21.8,51.6,82.9
20240713MRG06,4.3,2.9,47.3,46.8,2.6,44.9,34.2,17.3,25.8,111.3,11.9,113.7,73.2,71.2,68.5,314.4,59.4,46.8,334.1,167.0
20240713MRG07,11.6,4.0,42.1,6.1,9.6,72.7,15.2,25.5,3.0,43.4,45.8,183.3,66.9,71.4,10.7,110.9,140.5,27.7,175.7,32.6
20240713MRG08,4.4,2.1,46.6,34.9,2.8,32.5,38.7,17.6,15.6,155.1,53.2,210.9,170.1,159.8,101.4,405.7,202.8,128.6,263.7,125.5
20240713MRG09,2.9,4.8,9.4,47.1,4.3,8.1,53.4,14.7,47.7,51.9,18.5,33.7,143.2,48.4,123.5,146.2,34.9,135.1,110.2,86.3
20240713MRG10,3.2,3.0,6.3,17.0,9.6,9.4,30.5,13.3,31.2,27.9,62.8,107.0,223.6,81.7,66.6,211.1,102.7,126.7,176.8,87.3
20240713MRG11,2.1,4.2,9.1,15.1,5.9,12.7,20.6,24.1,33.3,55.2,66.7,136.4,118.7,116.5,118.7,237.4,152.6,178.0,221.0,213.7
20240713MRG12,4.1,4.1,9.0,11.0,6.2,10.9,37.7,10.9,26.6,60.1,24.9,46.6,88.5,28.0,27.3,72.0,40.2,76.5,137.7,50.8
20240713KJM01,7.8,7.6,25.2,10.2,5.9,12.4,7.7,18.0,8.8,14.7,36.3,45.7,38.2,51.4,30.3,48.1,30.3,21.1,23.0,19.1
20240713KJM02,3.3,6.1,6.2,178.9,9.1,6.0,141.6,12.9,91.8,226.6,20.3,10.3,199.9,14.1,141.6,226.6,18.8,28.8,309.0,97.1
20240713KJM03,14.2,15.6,4.6,23.8,31.2,4.8,28.8,17.2,33.3,11.3,40.3,11.5,42.5,14.3,34.5,12.9,26.3,46.0,16.4,16.1
20240713KJM04,11.7,3.9,19.9,18.1,8.4,56.7,34.5,17.2,13.9,43.7,8.1,46.1,26.9,11.2,8.0,24.3,37.7,19.5,85.1,20.3
20240713KJM05,10.9,15.3,35.1,4.7,16.4,25.6,3.3,40.9,6.1,11.2,44.0,89.4,24.3,70.2,23.4,42.7,65.5,33.9,32.4,27.8
20240713KJM06,2.3,7.7,16.8,4.7,14.7,28.3,9.8,59.3,42.4,78.5,18.9,62.8,15.5,95.2,34.5,116.4,130.9,23.2,174.6,80.5
20240713KJM07,11.1,25.5,3.4,27.9,34.6,6.3,33.8,17.0,69.2,16.2,31.9,7.0,40.9,11.6,44.0,12.9,16.9,34.6,28.5,49.2
20240713KJM08,24.0,17.6,5.2,50.5,26.9,6.4,54.3,6.3,77.1,21.2,34.1,8.5,49.7,9.1,54.3,16.6,9.9,29.0,17.1,20.6
20240713KJM09,8.2,8.6,2.4,22.5,34.9,21.3,64.0,11.3,54.0,14.8,38.9,19.8,66.1,10.1,45.2,12.7,62.1,106.7,57.0,19.9
20240713KJM10,11.1,6.0,27.2,3.2,16.2,41.7,12.7,34.6,5.6,31.4,31.0,93.2,22.4,48.4,9.8,55.0,60.6,26.3,86.5,25.2
20240713KJM11,4.0,6.1,24.1,8.7,4.5,13.7,6.8,23.0,7.7,58.9,77.6,167.6,56.8,86.0,53.9,127.4,99.5,37.9,67.7,63.7
20240713KJM12,8.6,2.7,6.1,18.3,6.5,19.2,34.8,6.7,11.5,41.5,44.9,47.6,130.2,56.6,34.5,105.5,68.5,130.2,162.7,75.1
20240713MYJ01,12.6,6.8,100.4,3.0,12.3,77.6,5.6,85.4,3.2,79.4,42.7,310.5,28.0,310.5,21.4,179.8,162.6,25.3,179.8,148.5
20240713MYJ02,4.2,4.1,31.7,18.5,3.4,25.6,15.6,32.1,12.9,70.5,15.5,52.8,33.4,70.5,36.2,169.2,51.8,16.5,110.3,81.8
20240713MYJ03,9.7,4.7,7.4,32.9,18.9,31.4,60.6,13.8,39.9,51.4,10.8,13.4,45.2,4.2,20.0,25.3,21.9,54.7,57.5,21.9
20240713MYJ04,9.1,1.6,3.9,28.8,18.9,23.8,50.7,11.0,34.7,45.6,68.0,99.9,399.7,50.7,145.3,456.8,159.9,319.8,639.6,159.9
20240713MYJ05,11.2,4.1,3.9,107.5,36.5,32.7,229.3,13.0,156.3,156.3,9.6,10.5,215.0,3.1,71.6,95.5,35.8,382.2,430.0,73.1
20240713MYJ06,4.8,30.3,2.6,17.6,56.5,9.8,38.7,67.4,120.0,15.3,69.3,6.1,24.7,56.5,258.9,8.9,111.8,213.9,20.7,136.6
20240713MYJ07,11.2,28.3,5.8,101.7,20.4,3.4,78.4,13.8,114.0,24.1,31.1,4.7,139.4,14.6,209.1,30.8,9.1,96.5,17.8,38.8
20240713MYJ08,3.3,2.7,11.1,21.0,9.7,18.0,48.6,18.7,45.0,64.8,13.0,39.6,67.9,20.0,32.9,89.2,43.6,83.9,129.7,91.1
20240713MYJ09,8.3,6.2,39.8,37.1,2.3,21.6,12.3,9.7,5.1,32.4,49.5,169.2,140.2,136.3,116.8,196.2,66.3,41.5,136.3,55.7
20240713MYJ10,15.0,19.6,19.4,52.3,4.1,4.2,24.3,4.1,11.7,17.9,59.0,70.9,151.9,83.9,106.3,96.7,13.9,45.5,36.2,16.6
20240713MYJ11,2.5,27.8,11.7,36.0,7.6,3.5,7.3,42.3,72.1,44.0,50.3,21.5,48.8,158.6,198.2,158.6,39.1,52.0,37.3,102.3
20240713MYJ12,4.1,14.4,11.7,56.7,4.8,2.5,12.0,16.4,60.3,21.9,52.8,48.1,158.4,84.5,105.6,135.8,57.6,86.4,66.7,115.2
20240713WKM01,6.0,5.7,9.2,12.3,17.0,22.9,31.1,19.3,14.4,32.2,11.4,22.9,17.7,19.6,11.7,23.3,28.0,21.9,31.8,25.3
20240713WKM02,9.8,5.8,13.2,34.0,16.3,31.7,39.0,15.7,17.5,64.3,6.6,10.4,29.7,5.9,12.2,31.3,23.8,30.9,119.1,17.6
20240713WKM03,14.8,41.1,10.0,64.5,22.2,2.9,19.0,5.9,41.1,9.0,53.0,18.6,65.8,38.2,99.7,48.3,16.6,53.0,11.7,11.9
20240713WKM04,7.2,32.5,7.1,34.0,12.7,2.8,15.3,16.3,55.2,9.4,55.2,12.9,46.8,53.3,119.0,61.8,31.5,51.5,12.2,42.3
20240713WKM05,5.3,2.4,13.4,27.1,16.4,65.6,125.8,17.0,31.6,174.2,6.4,24.7,62.0,8.3,19.5,62.0,68.6,88.8,205.9,54.5
20240713WKM06,7.6,11.9,3.0,10.6,17.1,12.3,16.8,14.6,29.7,11.9,39.0,14.6,32.6,35.4,101.4,18.5,36.0,69.5,26.8,68.2
20240713WKM07,32.3,7.9,9.9,71.6,11.6,12.4,57.4,2.1,13.3,23.0,70.5,53.5,129.3,12.5,58.2,78.9,25.4,125.8,141.0,9.9
20240713WKM08,1.9,4.1,13.5,18.0,7.1,19.3,25.6,29.3,44.2,82.1,35.9,80.5,50.9,43.7,66.0,73.2,73.2,115.0,134.2,138.8
20240713WKM09,12.5,12.7,14.1,5.0,13.3,11.4,7.5,12.4,5.4,4.3,107.6,237.7,83.9,124.0,64.1,78.1,146.3,103.7,87.7,35.0
20240713WKM10,4.5,29.1,9.2,29.4,8.0,2.8,7.3,13.6,33.9,15.1,56.4,38.3,87.5,121.9,284.6,92.3,43.7,89.8,32.2,65.0
20240713WKM11,5.5,13.2,12.9,24.3,5.5,3.2,9.9,11.5,20.6,15.5,96.6,66.8,70.8,104.0,167.7,144.1,27.6,47.7,40.6,43.0
20240713WKM12,14.4,5.7,14.2,59.0,5.7,11.0,47.3,2.4,13.5,18.4,97.5,154.7,198.9,30.2,118.9,207.4,30.8,92.8,180.5,15.8
20240713FKO01,2.1,7.9,3.0,58.9,11.1,7.4,64.1,13.2,103.9,77.9,103.9,49.6,436.5,136.4,363.7,727.5,114.8,363.7,727.5,545.6
20240713FKO02,2.2,27.0,5.9,22.0,34.4,24.2,35.6,50.8,97.1,125.6,12.1,4.2,12.5,38.8,61.0,48.5,59.3,89.0,76.3,194.2
20240713FKO03,5.2,57.9,87.8,118.3,2.1,10.2,11.8,85.0,129.6,129.6,11.9,33.6,28.3,123.7,170.1,194.4,16.1,6.5,29.5,160.1
20240713FKO04,9.4,9.0,60.5,90.8,2.6,30.2,39.2,16.1,25.3,51.2,4.3,42.5,24.6,30.2,57.1,222.1,9.2,15.6,166.6,79.9
20240713FKO05,9.7,31.6,33.5,2.5,44.6,51.7,6.9,51.7,27.7,29.2,50.6,69.0,3.3,91.1,23.0,21.7,58.4,39.2,46.5,69.0
20240713FKO06,1.7,34.3,7.8,81.6,15.3,2.4,49.3,67.6,295.8,118.3,84.5,25.1,236.7,182.0,591.7,591.7,102.9,1183,147.9,263.0
20240713FKO07,21.8,5.0,17.7,51.9,10.9,31.3,107.5,2.9,8.7,40.7,24.2,53.7,136.9,9.5,30.1,115.8,17.3,47.0,150.6,9.8
20240713FKO08,2.5,7.9,22.8,35.0,2.8,8.1,14.3,27.1,28.6,82.8,30.2,58.3,143.1,175.0,131.2,1575,60.5,105.0,121.1,175.0
20240713FKO09,5.5,20.3,12.1,42.5,18.4,7.0,20.3,104.8,163.1,26.9,13.8,3.7,13.5,48.9,81.5,14.3,31.9,50.6,8.2,59.9
20240713FKO10,9.7,6.0,42.3,29.8,2.8,34.5,15.8,15.2,6.5,79.6,11.7,75.1,62.5,57.1,33.7,175.2,24.7,13.0,105.1,28.2
20240713FKO11,6.9,2.9,6.4,6.1,19.9,26.6,38.1,9.6,9.8,21.3,57.2,98.1,109.9,32.7,27.4,85.8,114.5,137.4,229.0,36.6
20240713FKO12,2.3,6.7,7.6,19.1,8.8,5.3,18.8,18.8,54.0,28.2,38.0,52.2,88.0,110.5,113.1,169.7,73.1,132.0,132.0,135.8
20240713KRT01,5.0,2.9,10.0,54.8,4.2,12.1,77.8,7.4,48.4,49.7,29.0,63.9,268.6,17.3,111.9,141.4,47.1,185.3,214.9,85.2
20240713KRT02,2.8,2.1,10.9,14.5,8.2,41.4,44.0,34.3,39.1,105.7,34.6,111.3,79.8,55.6,43.1,156.6,169.2,136.4,384.5,56.4
20240713KRT03,2.0,14.2,16.4,77.9,3.6,5.7,32.3,34.5,79.5,110.4,21.7,26.3,107.4,92.4,209.2,220.8,24.5,96.9,84.5,220.8
20240713KRT04,2.3,13.4,51.9,6.9,5.8,30.7,3.8,53.0,15.9,47.8,50.3,168.3,39.3,195.3,82.7,180.8,116.2,59.5,174.3,128.4
20240713KRT05,5.0,7.8,28.6,16.1,3.1,16.7,4.9,18.4,7.2,35.7,50.8,172.0,104.0,159.7,71.0,186.4,81.3,40.6,144.3,104.0
20240713KRT06,7.4,55.2,2.6,8.3,106.0,17.8,27.0,64.3,157.0,10.5,42.6,8.0,16.2,49.6,93.4,5.8,245.3,230.9,32.4,95.7
20240713KRT07,6.5,3.9,34.8,6.3,33.3,120.6,52.2,37.3,21.3,165.1,6.9,31.6,10.3,24.3,4.4,31.3,136.4,59.1,241.3,142.6
20240713KRT08,16.6,15.4,3.8,143.1,14.7,4.6,150.7,3.8,178.9,51.1,28.9,10.2,357.9,10.2,190.9,77.3,12.3,168.4,92.3,47.7
20240713KRT09,6.9,11.3,29.2,51.1,2.4,6.4,9.1,12.3,14.8,49.9,28.0,51.1,88.9,62.0,120.3,146.1,23.2,32.4,70.5,68.2
20240713KRT10,1.8,11.6,16.3,16.5,9.4,8.9,10.9,41.8,56.1,62.8,21.7,30.6,23.7,75.3,65.9,94.2,49.7,47.9,65.9,101.4
20240713KRT11,3.7,2.5,4.3,20.3,15.6,26.4,96.2,25.7,62.1,66.2,16.8,24.0,84.2,19.8,54.6,101.0,112.2,144.3,175.7,130.3
20240713KRT12,4.9,7.2,7.2,14.9,5.3,5.1,16.0,10.2,24.0,16.7,47.3,74.5,97.3,87.6,83.4,103.1,39.8,100.1,62.5,54.7
20240713OMR01,8.3,4.7,19.7,7.0,7.1,24.5,8.2,16.3,3.8,22.9,49.9,77.2,127.8,73.0,40.5,116.9,93.0,71.7,110.5,44.4
20240713OMR02,3.9,2.4,8.4,7.8,21.2,45.4,90.9,15.7,18.8,57.3,26.3,64.3,90.9,26.3,18.9,105.5,155.2,109.9,293.1,33.8
20240713OMR03,11.5,2.6,3.9,9.0,27.2,30.4,76.7,11.7,9.4,35.9,35.9,75.0,88.8,28.6,19.1,105.4,71.8,84.3,187.5,42.1
20240713OMR04,16.0,13.0,58.9,7.2,7.9,34.6,4.6,24.5,2.7,18.6,28.9,101.7,98.7,76.3,54.1,69.9,25.4,25.8,79.9,59.9
20240713OMR05,3.5,8.8,4.7,4.9,29.2,27.6,19.4,32.5,32.0,25.8,45.6,23.0,12.0,58.0,32.4,14.6,168.0,125.1,65.8,95.2
20240713OMR06,3.4,10.2,5.1,19.9,10.4,3.6,20.9,12.0,37.5,14.6,86.5,40.4,143.5,100.2,140.3,116.9,107.0,166.1,77.9,114.8
20240713OMR07,3.9,25.5,22.1,51.0,6.4,3.1,8.8,27.2,85.4,34.7,23.0,22.8,19.2,85.4,153.2,130.2,19.2,34.9,16.2,124.0
20240713OMR08,2.6,4.3,7.2,32.5,5.2,6.2,38.9,12.5,52.7,31.1,76.8,149.6,395.4,230.6,212.9,395.4,178.5,240.7,230.6,149.6
20240713OMR09,5.2,14.1,8.6,35.7,5.5,3.2,18.8,9.3,36.2,11.4,67.1,39.6,163.6,85.3,135.4,130.9,24.9,100.7,40.9,62.3
20240713OMR10,2.2,8.0,13.8,19.3,6.8,7.2,14.9,34.7,37.2,65.8,21.5,16.0,34.1,103.4,88.8,77.8,61.5,70.2,64.0,140.5
20240713OMR11,3.3,2.9,8.0,33.8,7.5,20.1,46.6,10.9,35.0,52.6,21.3,34.6,59.6,33.0,55.9,140.6,54.5,104.6,108.4,86.5
20240713OMR12,2.7,4.9,7.4,9.3,6.8,10.2,15.6,22.6,23.5,34.9,48.6,83.0,87.6,114.7,94.5,149.1,68.3,97.2,150.2,106.9
20240714KRY01,4.0,11.9,24.1,96.1,2.6,5.7,32.7,16.6,37.7,82.0,13.0,25.4,96.1,59.1,100.9,256.5,13.9,53.0,77.9,109.9
20240714KRY02,12.9,7.9,5.4,74.1,13.5,10.3,106.7,4.1,77.9,43.7,11.3,11.0,119.2,8.2,99.7,67.5,10.2,116.9,96.5,35.9
20240714KRY03,8.6,19.9,63.4,8.6,9.5,52.9,4.2,39.5,8.7,29.7,22.2,62.4,9.0,69.8,15.8,69.8,37.6,8.0,27.5,19.7
20240714KRY04,10.5,2.3,26.0,28.5,8.1,55.4,62.5,11.3,10.9,74.1,9.4,76.8,75.4,14.8,11.3,125.0,37.2,33.7,135.1,31.9
20240714KRY05,6.6,4.2,10.6,20.9,12.3,27.6,37.3,15.7,28.8,49.3,8.0,19.4,26.9,10.6,11.7,35.0,22.0,30.0,61.6,35.4
20240714KRY06,3.3,5.6,24.5,7.5,5.9,33.7,5.6,25.4,8.4,28.3,71.5,136.8,55.7,121.9,56.9,190.2,127.9,53.4,97.5,63.9
20240714KRY07,2.8,13.7,29.1,76.9,2.2,6.3,24.4,21.7,68.1,116.1,24.4,54.0,120.0,122.1,177.0,157.4,21.9,68.7,141.6,191.4
20240714KRY08,14.7,20.6,5.3,29.0,18.0,3.6,22.1,5.2,31.0,4.5,94.3,64.7,183.1,56.3,132.2,60.6,38.4,117.5,25.1,28.5
20240714KRY09,6.7,3.5,15.2,57.1,4.4,15.9,71.4,5.9,28.7,98.0,14.6,35.4,95.2,14.6,51.9,156.6,17.6,61.4,90.7,46.9
20240714KRY10,7.3,3.3,20.3,18.1,6.7,32.3,44.7,15.4,13.5,75.1,8.2,45.4,46.6,14.1,12.7,80.4,28.7,32.8,96.4,26.0
20240714KRY11,2.3,3.8,18.9,19.9,7.8,22.9,37.0,38.5,34.1,113.5,9.9,31.6,38.2,37.9,37.1,149.7,54.3,49.6,121.5,87.5
20240714KRY12,5.3,3.2,4.8,22.9,9.9,12.5,39.8,7.6,30.9,46.4,27.7,40.6,94.7,22.6,48.6,77.9,54.7,120.0,127.6,55.6
20240714TDA01,3.8,5.3,13.3,76.9,3.2,8.6,59.9,11.8,84.2,76.9,13.5,33.7,98.2,36.4,136.0,147.4,15.3,82.2,126.3,78.6
20240714TDA02,6.1,36.9,5.0,18.8,49.4,4.3,21.9,63.1,89.2,16.0,48.3,5.0,17.1,74.6,72.0,12.8,46.6,60.3,13.5,62.2
20240714TDA03,15.9,6.1,36.9,7.5,11.3,28.4,20.8,32.2,7.0,41.9,13.6,49.8,21.0,43.3,3.9,43.7,76.2,13.8,88.2,23.4
20240714TDA04,4.6,18.5,4.2,81.5,55.7,7.8,151.3,63.5,227.0,105.9,13.8,2.4,51.2,20.2,77.5,42.9,41.2,122.2,90.8,122.2
20240714TDA05,14.7,3.2,34.8,34.0,4.1,18.5,56.6,12.3,4.8,106.8,19.4,81.0,146.9,25.0,17.2,120.5,40.8,25.1,120.5,24.2
20240714TDA06,6.2,14.5,14.3,29.3,6.2,4.2,24.1,20.0,83.7,35.9,16.6,11.1,52.5,47.4,119.1,74.4,8.9,41.2,9.7,40.9
20240714TDA07,5.7,9.2,6.3,40.3,6.1,3.8,20.7,6.4,26.1,19.1,57.6,41.7,139.6,74.1,106.8,125.2,31.3,106.8,88.5,57.6
20240714TDA08,4.1,9.7,25.0,3.0,52.9,76.2,21.7,173.3,50.8,88.6,13.6,43.8,4.6,93.0,9.2,27.0,95.3,93.0,71.9,103.0
20240714TDA09,3.1,3.2,5.1,20.5,13.2,24.9,67.8,20.8,53.1,47.5,17.0,22.9,72.4,25.1,54.9,66.4,62.5,118.0,74.1,48.3
20240714TDA10,5.4,8.5,7.1,21.3,7.1,5.1,17.2,9.4,35.6,16.6,36.5,30.6,60.6,50.3,72.1,46.0,21.0,39.8,35.6,35.1
20240714TDA11,10.5,9.0,19.6,29.6,3.7,9.5,16.7,7.3,9.2,24.3,20.3,56.5,50.2,37.9,31.1,69.1,19.9,26.8,53.6,16.4
20240714TDA12,4.2,8.6,10.0,15.3,5.4,5.2,11.9,11.8,22.7,20.2,41.4,55.9,63.4,69.2,75.2,124.3,32.2,44.1,58.6,51.6
20240714HWJ01,9.7,24.1,22.7,50.4,3.0,4.0,20.8,9.3,50.4,36.6,30.2,27.0,47.2,59.7,119.4,98.7,6.6,36.0,34.3,44.5
20240714HWJ02,3.0,8.4,7.2,8.2,10.3,7.2,15.7,16.3,19.4,13.9,33.4,65.7,79.4,61.5,146.7,48.9,59.6,100.3,127.1,76.2
20240714HWJ03,2.7,16.1,26.1,14.9,9.0,15.3,5.4,91.8,35.5,70.1,16.8,19.7,7.6,95.1,49.3,72.0,63.4,16.8,32.1,166.5
20240714HWJ04,4.9,9.1,44.2,4.8,14.9,53.5,11.0,81.5,12.7,58.8,10.6,60.8,8.0,57.8,8.4,37.7,73.2,14.4,62.9,76.3
20240714HWJ05,17.8,2.7,13.0,15.1,13.2,42.3,53.9,7.8,7.3,49.9,20.9,56.6,83.6,10.4,11.3,76.0,45.1,49.9,104.5,21.4
20240714HWJ06,5.4,4.4,6.2,18.4,17.8,19.4,65.1,25.0,68.8,54.2,11.1,12.6,32.5,6.1,26.1,32.5,27.5,85.2,76.1,55.9
20240714HWJ07,6.3,13.3,41.6,85.5,2.7,11.1,23.1,25.3,67.6,151.1,6.7,12.9,56.6,35.9,105.4,141.7,6.7,23.4,59.6,69.7
20240714HWJ08,17.7,2.9,17.1,51.1,5.0,32.6,71.3,4.5,23.7,87.9,13.8,47.8,80.4,9.2,56.4,87.9,18.0,114.6,62.0,39.8
20240714HWJ09,10.4,2.5,11.2,11.9,10.6,28.1,26.9,8.2,8.9,21.1,19.4,82.0,60.8,27.3,31.7,62.8,59.8,65.0,157.1,41.0
20240714HWJ10,13.3,9.3,7.7,26.3,12.2,7.9,39.4,3.5,11.1,12.8,34.6,36.9,84.9,18.7,64.0,73.8,18.3,51.4,69.3,15.9
20240714HWJ11,5.2,16.9,4.9,15.7,11.5,4.8,12.1,14.4,23.0,11.9,46.6,23.1,45.4,62.2,56.0,30.0,37.6,64.6,28.8,70.9
20240714HWJ12,9.0,4.6,8.5,14.1,11.6,12.9,31.7,5.0,8.4,18.3,42.8,47.7,90.6,18.5,39.1,50.7,40.9,66.7,84.6,21.0
20240714TMG01,12.5,11.0,33.7,132.8,2.3,5.8,105.5,4.3,82.3,158.3,42.8,89.5,216.7,49.6,137.2,171.5,6.1,187.1,164.7,42.4
20240714TMG02,6.1,13.3,14.1,15.3,6.4,5.7,6.0,26.2,20.1,14.3,41.6,33.6,25.2,87.5,77.2,41.0,35.9,25.4,14.0,39.7
20240714TMG03,8.2,3.3,15.1,38.8,4.8,18.3,116.5,5.3,41.2,98.8,8.7,77.6,250.9,10.3,45.3,217.5,21.4,155.3,233.0,59.3
20240714TMG04,13.8,9.0,14.1,166.3,5.1,5.7,110.8,2.5,53.4,78.7,42.1,52.5,299.4,14.5,299.4,299.4,7.9,272.1,136.0,53.4
20240714TMG05,10.3,20.2,5.5,20.3,23.1,4.4,20.0,14.7,48.3,7.0,46.5,14.9,62.3,25.2,55.2,18.4,19.1,80.5,13.5,19.0
20240714TMG06,3.2,12.4,25.0,77.0,3.5,4.3,12.6,30.3,67.1,78.5,13.6,40.0,84.9,118.9,112.5,189.2,15.1,47.3,71.7,126.1
20240714TMG07,3.9,12.9,3.0,36.3,20.7,5.2,44.0,17.8,129.4,41.4,30.9,7.8,59.1,22.2,90.0,69.0,33.9,230.1,79.6,230.1
20240714TMG08,4.7,12.2,39.3,4.4,9.0,40.1,3.9,45.4,11.8,85.2,28.0,92.9,10.9,146.0,21.0,107.6,92.9,18.7,157.3,75.7
20240714TMG09,1.8,11.9,35.5,17.5,5.0,10.2,7.5,33.2,37.6,89.5,36.5,81.1,38.7,66.5,72.1,144.2,61.8,96.1,144.2,259.6
20240714TMG10,3.3,3.3,14.5,24.4,7.2,19.1,48.5,31.7,37.7,70.3,6.3,39.0,62.9,29.1,22.5,78.0,52.0,52.7,143.5,102.5
20240714TMG11,2.5,5.6,3.8,16.2,12.8,13.6,20.8,21.9,30.7,34.7,57.5,33.1,94.8,53.7,193.4,83.3,91.2,123.9,81.9,81.9
20240714TMG12,4.3,4.0,9.2,34.3,4.9,8.3,34.5,8.7,26.1,31.0,31.2,47.6,126.4,27.7,85.5,161.8,33.4,109.3,133.4,49.3
20240714TKN01,4.6,10.0,11.5,3.1,11.5,22.4,7.1,40.2,17.2,10.9,65.3,65.3,19.3,142.6,65.3,56.0,92.2,50.6,87.1,130.7
20240714TKN02,10.1,2.7,8.9,17.4,8.4,22.0,29.5,5.9,15.1,44.6,31.0,116.0,72.5,15.8,25.5,133.9,62.1,66.9,174.0,25.2
20240714TKN03,14.2,9.7,89.9,7.3,12.2,44.9,2.9,29.9,3.2,23.7,68.3,569.7,44.9,142.4,21.1,113.9,94.9,19.8,89.9,44.9
20240714TKN04,5.6,17.6,33.8,4.4,11.9,21.7,2.7,62.8,17.6,20.2,65.1,293.3,16.4,110.0,42.9,45.1,80.0,22.5,38.2,83.8
20240714TKN05,6.2,35.2,67.4,21.8,3.1,7.9,2.9,40.7,17.0,39.7,73.8,221.4,48.4,258.3,129.1,310.0,44.2,11.9,64.5,110.7
20240714TKN06,8.9,3.4,14.9,33.4,3.8,37.7,48.2,3.8,7.3,32.1,217.1,193.0,144.7,96.5,173.7,434.2,78.9,91.4,91.4,37.7
20240714TKN07,11.8,96.7,39.3,10.0,62.7,10.2,1.7,122.1,34.6,16.1,122.1,24.6,11.7,165.8,257.9,62.7,74.8,47.3,8.8,165.8
20240714TKN08,5.0,52.4,32.7,70.6,8.3,4.0,5.1,79.8,183.6,55.6,29.6,11.4,19.3,122.4,131.1,76.5,18.9,20.6,6.3,102.0
20240714TKN09,3.2,21.0,9.7,38.5,6.4,3.5,11.6,24.6,53.6,39.6,36.0,12.9,65.1,73.9,136.8,118.9,36.9,62.1,44.1,52.6
20240714TKN10,4.5,7.6,12.0,12.1,3.5,11.9,7.5,21.9,16.2,45.0,24.7,44.3,64.9,64.9,75.4,146.9,47.3,30.0,52.6,139.5
20240714TKN11,3.8,4.3,12.7,4.2,9.9,38.4,13.8,24.6,10.7,68.3,40.1,102.5,80.2,61.5,16.3,87.9,80.2,92.3,131.8,63.6
20240714TKN12,7.0,13.1,14.8,23.7,3.0,5.4,11.2,10.5,13.0,28.6,39.9,61.2,58.5,101.3,47.0,90.8,39.3,31.7,52.7,48.8
20240714TSU01,9.9,6.4,29.1,41.4,24.5,53.4,91.0,45.5,65.8,120.9,3.8,5.3,8.8,9.6,10.6,18.7,33.2,43.6,47.5,67.0
20240714TSU02,21.1,6.9,7.0,23.6,35.5,27.6,51.8,8.5,19.9,13.1,25.9,26.3,65.7,5.7,12.9,10.1,41.4,57.0,48.7,7.8
20240714TSU03,19.0,22.3,22.8,67.9,11.0,9.6,62.5,6.3,38.6,30.1,17.3,17.0,48.0,12.5,38.3,33.2,3.8,23.4,19.0,8.0
20240714TSU04,11.2,26.8,21.1,48.0,3.6,3.5,14.8,7.7,26.8,22.2,57.1,70.4,116.2,78.3,74.1,114.3,8.7,31.1,23.3,29.7
20240714TSU05,11.3,5.7,13.1,16.8,5.6,10.0,18.0,4.9,5.5,15.8,70.6,110.3,99.7,54.7,52.0,121.3,54.3,84.6,112.0,25.3
20240714TSU06,14.1,19.9,33.6,25.3,3.7,23.2,3.5,31.2,6.5,36.4,39.3,88.4,36.7,58.9,41.9,116.3,46.8,6.4,46.0,34.5
20240714TSU07,3.4,2.7,10.9,13.9,12.5,31.5,37.6,29.8,32.8,80.7,12.8,39.2,37.8,19.6,15.8,48.9,87.6,104.2,135.6,80.7
20240714TSU08,3.2,5.8,2.9,24.8,22.9,10.0,49.6,20.8,58.7,40.2,33.2,17.0,70.5,26.7,63.0,49.2,61.5,105.3,120.1,97.3
20240714TSU09,6.5,6.6,7.1,92.7,4.3,6.0,70.6,4.9,51.0,55.5,26.0,33.9,162.9,22.4,147.8,198.6,15.5,128.4,121.0,58.8
20240714TSU10,4.9,4.0,9.0,13.4,6.5,13.2,18.0,9.9,13.5,25.3,35.9,68.7,89.1,34.3,31.8,78.2,52.8,63.1,115.2,27.6
20240714TSU11,3.5,4.4,5.0,6.5,17.5,20.6,30.2,24.0,32.7,35.9,23.5,39.7,46.2,28.4,26.0,47.5,52.9,73.0,83.9,62.4
20240714TSU12,2.7,5.0,7.8,15.6,5.9,8.3,17.4,19.8,25.6,36.1,28.9,66.0,113.0,91.5,120.5,145.8,84.0,109.3,127.0,111.9
20240714SME01,2.0,6.1,6.8,11.1,12.5,13.6,23.7,18.4,43.6,44.6,29.3,32.9,71.3,49.7,107.0,93.0,69.0,118.9,125.9,118.9
20240714SME02,4.4,5.5,12.9,4.4,15.0,27.7,10.5,31.3,17.4,33.7,10.5,21.7,23.8,34.8,26.8,77.2,48.0,60.9,176.0,144.0
20240714SME03,20.3,16.6,55.7,33.6,3.5,18.4,7.7,16.4,5.4,32.8,36.3,88.0,86.3,61.1,37.6,151.8,14.2,6.2,30.7,12.7
20240714SME04,9.4,7.0,11.0,欠場,3.1,5.4,欠場,2.8,欠場,欠場,34.1,58.3,欠場,31.0,欠場,欠場,15.7,欠場,欠場,欠場
