レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240814HMN06,18,5,3,4.0,2.0,42.7,1,1,-0.0472710504231576,0.0811221792787626,0.4164970741183312,0.7251906237000653,0.4161251892882521
20240814HMN07,18,6,3,3.0,1.0,42.7,1,1,0.7638446985825911,0.1869277484012541,-1.144268015579034,-0.6488677690537125,0.732766547291753
20240814HMN08,18,7,3,3.0,1.0,42.7,2,0,0.2494597527569363,-1.4465561988044155,-0.8327749739203459,1.687619315204482,-0.6881023532039624
20240814HMN09,18,8,3,3.0,1.0,42.7,1,0,0.1945900140363147,0.237385944030771,-0.0875567885748291,-0.6568337825543171,1.5090818185978785
20240814HMN10,18,9,3,4.0,2.0,42.7,1,0,-0.7906990298509055,0.4502435649506102,0.952860834117884,1.0745247949275862,-0.3880752628531578
20240814HMN11,18,10,3,3.0,1.0,42.7,0,1,1.095692006526798,1.4030961127645485,1.4724454995763874,-0.7235448317750495,-0.2597943666588431
20240814HMN12,18,11,3,3.0,1.0,42.7,0,0,0.2932944689396619,1.0803084010868254,0.2757679762538173,0.871991342560968,-0.2331262020600956
20240814TMG01,7,0,0,4.0,2.0,41.0,0,1,1.1006628310644293,0.8685655205775796,0.424386011023945,1.1796437475465578,0.040947857438946
20240814TMG02,7,1,7,0.0,2.0,41.0,2,0,-1.1706057265024912,-0.95705106172503,0.5041429374457395,-0.7739173653868462,0.3234983196103084
20240814TMG03,7,2,6,5.0,3.0,41.0,2,0,-0.7221177109486202,0.6347700097168548,0.2964311274805826,-0.3705290785059916,0.7492686492653736
20240814TMG04,7,3,6,3.0,2.0,41.0,2,0,-0.6074657910215858,-1.1842635451368182,1.4660045732386522,0.5050347105238814,1.3135265938214078
20240814TMG05,7,4,2,3.0,2.0,41.0,1,1,0.5007483458869416,1.3190593587706452,-0.5791098993619512,0.2919733644047408,-1.2762314094702465
20240814TMG06,7,5,8,2.0,2.0,41.0,3,1,-0.3180835268366526,0.3337326636453174,0.2572364931204872,-1.1518511133872789,0.2439750182371068
20240814TMG07,7,6,2,3.0,2.0,41.0,3,0,0.3509383864607905,0.2319850585119531,-0.8343526237728615,0.6354907949635741,0.5767620364651288
20240814TMG08,7,7,2,4.0,2.0,41.0,0,0,0.8110586752622985,1.1406409857346478,-0.7654565961794182,-0.985194786547028,0.7595545253127275
20240814TMG09,7,8,1,3.0,2.0,41.0,0,0,1.0877398608944335,1.462031095028664,0.8514248975005263,-0.8478191555108235,1.121707896747354
20240814TMG10,7,9,1,2.0,2.0,41.0,2,0,-0.8934481571178453,-1.107134743305523,-1.381123411144873,-0.7776965746454446,1.1194341570991122
20240814TMG11,7,10,1,2.0,2.0,41.0,2,0,-1.0802426947465429,-0.5749207906712647,-0.7644762633278227,-1.2114777723161425,1.5939985813535342
20240814TMG12,7,11,1,3.0,2.0,41.0,2,1,-0.5019007842623463,-0.1782810860175073,-0.4958870246732053,0.8915886585816601,-0.3522974243126205
20240814EDG01,16,0,8,6.0,5.0,37.1,2,0,0.8045597059629911,0.0993065056648606,0.4053999431405554,-0.5029344809172968,-0.090405419048761
20240814EDG02,16,1,8,6.0,5.0,37.1,2,1,0.4588840194865523,0.289099771698284,1.492401393465657,0.2983647276014373,0.3068261061484551
20240814EDG03,16,2,6,5.0,5.0,37.1,2,1,-0.8279633522586639,-0.1758751111739264,0.113073161182036,-1.2098348341488885,-0.7305921673225384
20240814EDG04,16,3,8,7.0,5.0,37.1,2,0,-0.8658229850666173,-0.7520461497617369,-0.3732678616027668,0.002858950924397,0.1414213562373067
20240814EDG05,16,4,8,8.0,15.0,37.1,2,1,0.2043493729576889,-0.2121092833692419,0.0023579790894659,-1.3257272531254145,-0.3632444397332267
20240814EDG06,16,5,8,8.0,15.0,37.1,0,1,1.6007907389874851,1.0404979697161587,-0.1890209423554457,-0.8669357076445346,1.3676914546542958
20240814EDG07,16,6,8,7.0,20.0,37.1,2,0,0.1795982697741887,0.0933432187628072,0.5930481453872408,1.058035879466252,1.2830660557435711
20240814EDG08,16,7,8,7.0,20.0,37.1,2,1,-0.2885450525841722,-0.0373561489980173,-0.9806592417151084,0.6043683184664231,-0.60456354175833
20240814EDG09,16,8,8,8.0,20.0,37.1,1,1,-2.032918666549186e-15,0.6484331232995753,1.1710305174083784,0.0942101647494787,-1.0086994763537789
20240814EDG10,16,9,8,7.0,20.0,37.1,0,0,0.4927074758906252,0.920841266258658,-0.23343089745402,1.3891234399593853,0.6092717958449394
20240814EDG11,16,10,8,6.0,20.0,37.1,0,1,1.5270322276758157,1.165534241330601,-0.2646536734220004,-0.5715665822493061,-1.32851107289826
20240814EDG12,16,11,8,5.0,20.0,37.1,0,0,0.8980184856992998,-1.088796389593297,0.2075075346957718,1.3271663841154118,0.0787621352263203
20240814TDA01,14,0,7,0.0,0.0,37.0,2,0,-1.0988080934295137,-0.4006560784051084,0.678919898145303,1.1907424591774334,-0.2439750182371188
20240814TDA02,14,1,0,3.0,2.0,37.0,2,0,-1.5511108086403758,-1.9002206044044505,-0.7067509141935201,1.3602088728119297,0.2083111925889883
20240814TDA03,14,2,3,3.0,2.0,37.0,0,1,0.8159050570540387,0.6885176722549342,-0.5976143046671969,0.3573490613891716,-1.397542485937361
20240814TDA04,14,3,6,1.0,1.0,37.0,2,0,-1.8327776379280325,-1.5889979015469362,-1.072841383068446,-1.1739477637409506,0.3633362097563791
20240814TDA06,14,5,7,0.0,0.0,37.0,2,0,-1.4656275940466232,-0.4812347732838669,-0.6261073386620744,1.8431948960696745,-0.8674361346549034
20240814TDA07,14,6,7,0.0,0.0,37.0,2,1,-0.0980215393188152,0.0705097855217042,2.0,-0.1901418893619076,-0.4687310405248752
20240814TDA08,14,7,0,3.0,2.0,37.0,0,1,0.8348658435736594,1.03640074991357,-0.6405146673002298,-0.7812285407443574,-1.6513563972424044
